FD-CDE-2,FD-CDE-3RD,FD-CDE-4TH,LN-NBR,TYP-PLAN-CDE,WRTDWN-AMT-SCRD-RE,WRTDWN-AMT-NOT-SCRD-RE,BEGNG-MKT-VLU,ENDG-MKT-VLU,NET-RECVRY-VLU,POTL-RECPTR-AMT,RCVB-AMT-DUE,RCVB-AMT-PD,DTE-EFCTV,DTE-MTURTY,DTE-LST-CSH,DTE-FNL-PYMT,DTE-LST-RGSTR-DTL,RGSTR-TYP-LST-TRNSCTN,EQUITY-SALE-CONTR,APPLTN-CDE,FULLY-PD-CDE,FNL-RCVB-CDE,DTE-SALE-PROP,DTE-COMPLD-SRVCG-APPLTN,ASSTNC-TYP-CDE,DTE-OBLGN,CR-APPLD-NONCSH,DTE-LST-NONCSH,SUSP-CDE
54,6,8,73,3,61288.75,-2242.24,33358.01,-26696.48,28575.28,88038.99,-67179.54,-31427.23,40713,40523,51323,43023,61817,45,85,3,I6,6,20119,42322,111,91120,-49852.46,90423,6
75,1,7,7,2,-55488.89,13288.19,-70788.24,35065.46,-71479.31,96092.84,82339.33,-86339.69,112211,111441,53023,113041,102619,30,35,0,C2,5,42617,32219,103,71421,51155.96,90320,2
13,7,4,1,0,-6805.23,63616.32,81775.55,-6696.32,29476.69,18333.67,3806.47,54511.97,90314,82934,51323,83134,70716,51,19,V,Z9,1,102322,32115,173,121816,-49055.33,52815,7
95,6,7,25,4,-38854.57,61921.45,14316.81,98655.21,45345.7,-21457.24,-69931.2,20009.44,31311,31021,51123,33121,21417,41,5,O,L0,6,92817,53114,131,103014,-4697.76,90313,1
13,7,8,3,9,-7429.89,63124.57,42032.07,-61645.45,-21555.6,79368.01,74319.53,-52353.56,92413,92223,50523,93023,60622,17,52,L,U8,5,42919,110718,183,42319,49061.27,30113,0
95,7,1,50,6,31809.27,3361.78,35721.14,10510.46,-66755.28,-58668.37,-63547.65,-74040.27,63013,62823,52023,63023,51516,91,18,G,B4,2,33113,82714,190,42623,-69705.07,91317,4
54,7,8,69,7,96260.89,-35305.13,95226.22,-16490.69,-34030.13,74383.13,-87279.15,-23880.34,11714,11234,50223,13134,121818,14,15,H,X2,5,40120,30415,130,81814,91927.15,61423,0
13,8,2,46,9,84537.53,-49419.43,-756.75,24913.16,82789.43,-14178.42,20581.25,60761.74,92014,91244,50423,93044,32815,99,42,C,Y6,2,30220,81319,177,13113,74518.28,51417,2
34,3,1,96,7,38978.99,72544.59,-72968.98,-99270.12,54909.2,-71484.78,-72264.27,-48375.12,11513,11323,50723,13123,123114,72,44,W,M8,3,32020,81423,195,121815,92667.09,70117,1
54,8,1,52,5,42392.04,-55628.14,-79835.14,-28479.06,37442.76,8084.2,30369.13,-29302.47,111410,111120,51023,113020,62422,23,2,P,F2,9,71722,123016,165,63122,-33852.95,93018,3
13,8,3,80,1,31985.94,-31005.77,-99208.22,43743.72,-14583.11,32846.09,33041.19,3745.59,52310,52020,50423,53120,122013,78,81,Y,R0,4,31018,23023,131,32214,66828.46,31820,7
95,7,4,3,2,10089.07,72657.64,83524.67,-6466.45,48993.37,41716.06,16094.07,-93170.9,92110,91820,52723,93020,101113,11,26,4,G5,5,31417,101113,121,80320,-57430.3,82813,9
34,3,6,41,4,-46776.26,8006.83,-42381.76,-48977.18,-37488.94,20868.98,-62484.74,39526.54,92112,91442,52623,93042,73022,3,97,B,Y4,9,42717,50813,168,72415,-9106.73,81615,5
54,8,5,86,3,31518.26,-32981.77,80672.29,99000.11,93267.72,33384.72,12089.69,-2483.42,21412,20932,52423,22932,112314,43,77,C,Q2,7,22620,51716,197,21119,-90367.5,103018,3
75,3,4,15,0,-7971.8,66751.15,97949.38,71365.27,-32592.85,26390.22,-68247.08,29075.65,13111,12341,52923,13141,61716,95,25,T,X5,3,22617,90722,183,90721,-30352.85,101021,3
75,2,9,82,7,-90438.11,-94814.44,56750.05,-45770.9,-9565.99,-38050.91,64959.43,61898.03,12312,12022,51423,13122,51313,89,76,K,O8,2,120319,71821,116,71916,86375.67,92714,3
34,3,2,48,9,1632.32,-49982.72,-5880.59,88237.21,-34867.17,-12502.01,43899.11,76013.14,122713,122523,51923,123122,52620,29,39,3,F9,1,22121,60714,102,50818,-26283.59,122915,4
34,4,1,65,3,49920.21,-53404.83,31978.39,-26968.7,49727.54,-79975.69,6767.85,-79984.91,121814,121524,52523,123123,112113,22,43,J,C4,4,41316,61819,168,80218,96560.49,121415,5
34,4,3,27,9,-68084.64,28992.5,56064.25,-88529.77,-16822.71,-50598.96,46334.24,-62951.23,70912,70432,50223,73132,72416,36,33,R,T1,7,22516,101419,145,100121,97584.16,52714,4
13,9,7,59,7,-22317.29,97581.9,-28139.18,40470.09,45441.11,-55770.61,82076.76,7671.32,112114,111634,50723,113034,70622,11,74,1,N0,1,80815,113019,190,41722,90658.33,82218,1
75,4,1,61,7,50947.43,75486.32,-79309.55,-46716.38,36528.69,-75414.63,55264.64,75437.18,60314,53124,51623,53124,50621,37,64,L,O2,8,90716,120918,126,121113,-98489.22,31017,7
75,4,2,52,7,-37090.29,-48387.22,-61317.36,51905.67,-87599.85,-34182.52,-75371.99,53885.57,42414,41934,51823,43034,72022,41,39,T,T4,1,21015,61519,122,61323,-90498.42,70113,6
75,4,4,80,9,54477.23,84443.59,70231.26,-89822.85,46960.71,28093.68,96501.78,-53091.75,60911,60141,51823,63041,13120,50,95,0,Z4,4,71518,92823,157,40319,12691.61,52620,9
34,5,1,51,2,-38535.07,-52790.5,98757.57,-21066.25,98545.47,-17974.39,84324.07,54073.4,33012,32822,52323,33122,72619,94,11,Z,G6,2,51613,122122,137,62423,-86341.02,31018,1
34,5,4,91,6,-19434.19,8830.92,89318.55,-16631.06,-65436.95,-7149.38,-18763.85,97541.1,92613,92133,50323,93033,61118,31,17,E,N5,3,72213,30414,129,52213,-97945.12,50418,9
75,5,3,38,1,-89820.87,-49234.55,84816.94,10502.36,52772.7,98191.52,-14392.66,-85162.14,22314,21644,51423,22944,70816,16,29,A,M2,7,112515,73014,107,51223,51869.72,50215,9
14,1,2,39,7,3285.88,49860.68,-28169.03,-17807.46,929.55,67624.28,16485.68,-34012.59,92210,91730,50923,93030,91916,31,29,M,T0,5,63123,13118,133,120617,17981.19,51122,6
75,5,8,5,8,-84683.87,-95953.6,29628.36,10058.83,73354.95,23856.61,8685.49,-31905.7,90814,90334,51723,93034,10715,56,83,I,B2,4,51915,42718,102,41023,-30136.12,71614,5
34,6,3,80,8,43645.82,-51913.48,-57586.24,-6766.99,-14884.02,77889.79,-3026.75,15488.66,31014,30724,51723,33124,10714,24,73,K,Y2,9,82216,42915,177,51623,-69196.5,51116,6
55,1,4,86,9,10388.26,-47951.13,59735.12,-10425.51,-48493.71,-60449.99,-51608.9,-161.76,110313,102743,52223,103143,112918,53,78,1,H0,6,21721,41423,131,71118,-55504.84,92115,6
75,6,6,44,0,52966.71,-43157.09,-71467.25,63070.98,-90225.05,88741.11,-47438.59,-20054.67,61710,61420,51123,63020,12422,61,57,9,P1,7,91616,52016,186,90919,-34643.89,20517,6
14,2,3,93,1,8476.96,24053.65,-80278.16,-88919.89,-81390.45,7654.42,31639.47,-97544.83,61810,61040,51623,63040,92613,61,87,I,E2,6,32117,101622,181,81523,80363.66,80314,7
34,7,1,93,2,-95316.63,-66276,-55210.98,80094.12,-2633.42,70026.33,43812.85,-3405.08,31013,30823,53023,33123,30117,99,79,N,D9,1,21619,70316,121,50620,-35642.39,91721,1
96,1,4,29,1,-91993,5431.24,-15460.36,-61776.17,550.93,-10214.03,-39286.91,-527.48,90212,82642,50123,83142,120215,26,48,F,S4,1,100819,72317,116,32715,-92570.74,51623,4
96,1,8,91,8,-84480.75,24400.9,54760.16,67365.24,10228.11,92630.57,30435.21,81869.35,42714,42234,51623,43034,92013,54,83,1,Q2,3,61217,42817,180,40313,-72260.6,80617,8
75,7,3,44,3,34303.46,98473.63,56741.9,16548.34,-93333.47,-5881.54,37420.92,84395.61,20913,20723,51823,22823,51617,74,56,I,G4,9,31617,20523,103,103119,81361.5,12022,0
96,2,6,59,3,-82173.84,99064.28,14205.88,-2658.38,-78069.7,90542.12,-71478.48,-41856.1,21113,20633,51023,22833,31915,90,35,Y,L4,5,21321,63123,169,23122,48011.49,102219,3
75,7,9,10,4,-82921.41,-65065.27,73028.67,-69391.54,32851.22,-35660.92,-54393.9,55417.19,20211,13021,50123,13121,110713,14,66,3,V6,7,52720,81816,152,90913,8187.12,10420,9
14,3,6,80,8,-48125.93,-21596.39,-75976.88,63058.7,-23204.23,10347.72,-46529.48,38576.56,62712,62042,52223,63042,33116,56,26,0,O0,9,100919,112320,176,72521,-71922.99,41817,5
75,8,1,87,0,-2853.21,-12593.7,-91395.27,63799.89,-5167.95,25990.17,20854.96,71998.58,91313,91123,50623,93023,22217,29,42,7,M9,3,63015,52613,141,30621,25678.58,20517,2
55,3,4,29,2,8351.02,71879.44,-56344.4,5903.35,-37084.79,-48053.36,50004.77,48381.26,31610,31320,51823,33120,81222,87,74,F,F3,9,92115,21122,143,41215,-96699.16,121816,7
14,3,8,28,9,70768.34,19639.83,-86340.28,-20215.51,50803.86,54280.55,46815.67,23550.95,80111,72921,51923,73121,50917,74,7,G,Q5,6,100213,81821,112,93120,75176.27,52115,8
75,8,5,95,6,-27385.36,82082.25,10029.45,-30631.45,89056.79,-62280.24,92731.45,43143.63,50313,50123,50123,53123,42817,1,56,7,Q2,2,71621,61213,149,70917,15906.27,82714,2
14,4,3,97,2,15767.31,28359.47,-50839.82,75927.67,51708.73,5213.76,-28777.96,39100.69,70411,62931,51923,63031,11816,62,82,N,O3,4,100114,72319,186,52722,45249.72,102114,1
34,9,3,55,0,19257.15,-11855.8,32594.73,-27021.51,38533.47,96407.9,-37439.62,53451.52,50411,50121,53023,53121,91822,32,96,9,A3,3,70619,11020,123,62223,-15398.43,110418,4
75,8,9,22,9,64681.83,29561.5,66368.84,54048.95,-11354.99,-44636.12,99726.36,-96712.45,12713,12043,52223,13143,113018,40,34,P,C4,1,110118,112622,194,71718,-90551.18,80920,5
75,9,3,86,7,14039.48,-92779.69,-48657.43,-84037.08,-89469.39,6183.74,82626.74,95726,62910,62140,51823,63040,111622,33,78,F,S4,8,70913,52214,160,10816,18629.97,82018,1
55,4,6,47,9,1134.31,-82039.44,-55570.44,-90499.73,67075.3,90498.01,14546.26,24426.23,21414,20744,50323,22944,71922,28,9,Y,V2,1,81120,21513,111,80223,12492.62,101323,8
75,9,4,6,2,-63013.64,-33595.78,-14157.63,76661.39,90540.2,59849.37,22453.44,-18089.67,32010,31720,51223,33120,40321,94,47,D,O1,6,40222,71121,191,82922,78915.65,22118,3
75,9,8,38,1,85417.1,-26823.59,-87561.46,-81861.04,94413.84,85346.44,75554.6,86478.87,52613,52423,51723,53123,50617,36,51,8,V4,7,60520,10918,172,80917,86351.99,40717,5
96,4,9,65,9,27234.12,-58200.09,-79380.42,-40532.24,1547.78,-76850.44,-87376.01,-33990.62,70513,63033,51523,63033,42315,2,44,I,V1,5,80721,20814,168,20715,-92058.31,101421,5
96,5,2,59,8,27851.84,6611.41,-57914.06,-31715.26,71191.15,-84714.44,21173.73,3747.35,41912,41722,53023,43022,83118,8,34,I,T8,7,91723,110315,149,82814,-84981.87,42923,1
14,6,1,34,9,64154.36,86435.36,-14262.34,92510.46,27102.17,8216.47,-51784.1,-43466.6,11211,10441,50423,13141,31322,37,47,J,E9,5,112517,20222,130,40318,-14368.89,110719,8
96,5,3,32,5,-22967.77,60657.59,-84866.85,88738.63,-26898.57,38476.18,-15300.57,93863.62,62710,61940,51423,63040,71822,36,73,Y,M3,3,71316,120422,193,31022,-6124.3,30619,4
55,5,9,76,3,98066.37,35382.16,-66399.93,35374.53,-47329.64,32183.39,-22584.87,13859.37,52613,52423,50223,53123,82916,19,37,8,F5,7,50423,100617,187,33120,64650.45,62321,6
14,6,4,72,7,-62355.13,97751.04,11228.02,-60685.32,53016.9,-85442.07,-49935.33,19407.04,30110,22240,52523,22940,51422,66,99,K,V4,2,100718,92318,195,71622,2278.62,120518,7
96,5,7,55,8,-22696.62,-78454.33,-67112.71,-51389.94,-44455.95,-62822.99,44168.31,-35906.68,80212,72642,50123,73142,81715,34,31,3,O5,2,112623,50622,199,111618,-78176.59,90922,4
55,6,1,99,1,54769.13,76421.76,87457.79,-78123.19,-21976.99,20160.44,22739.56,-98798.29,80913,80723,53023,83123,42314,1,28,H,T6,5,82013,52917,107,41422,60822,41916,7
96,5,9,71,0,42861.67,20138.66,-86609.37,-8851.01,6239.99,-51550.23,-42446.71,-45156.38,50411,42641,52423,43041,20914,63,54,D,R7,3,71222,120721,128,60418,3055.21,92518,0
35,1,1,2,8,57258.78,30946.01,-71142.93,-10829.11,-50029.07,-74773.04,60256.99,-89629.49,70610,70320,52323,73120,13018,83,93,A,M3,2,10820,70914,105,33021,56216.42,123015,3
35,1,7,77,9,53385.07,-15619.49,-93364.66,-31818.2,23330.58,11971.65,-59184.62,61242.74,40313,40123,50423,43023,71014,25,45,D,C2,3,122417,111114,104,52413,-42546.05,42218,4
96,6,1,26,5,86844.27,-50749.53,-35780.93,-9249.87,66150.67,-88889.35,-2072.48,-65474.89,72410,72120,50523,73120,20816,7,70,9,B4,5,60616,40616,178,80117,52241.93,70123,5
76,1,3,39,6,57848.68,-92421.71,83585,-42784.52,62517.43,-72441.26,20261.1,-4089.32,80113,72543,52323,73143,50920,21,64,G,N7,5,42820,10515,154,31313,-87307.09,11420,4
55,6,7,1,3,-93446.85,87833.38,3357.31,46640.57,19668.5,-28109.24,-79267.55,58649.32,62711,62231,51523,63031,31919,85,93,S,H5,1,62421,61622,117,42517,77193.98,51719,3
35,2,3,75,0,26683.4,95329.11,-83370.8,27202.82,-63461.9,2577.14,-82676.95,98139.7,50913,50433,51923,53133,123022,41,66,9,K9,7,41915,62719,193,121716,-33914.35,91715,5
96,6,9,1,8,-63546.46,-37428.05,46501.31,-28901.7,-95539.86,77750.24,-13313.21,78678.39,32914,32144,52323,33144,30722,89,32,5,Q8,1,51213,100218,142,23120,54127.67,10921,0
55,7,4,91,7,-60322.23,-95093.34,-78613.84,-69146.66,74745.18,-20753.9,-71634.92,13555.19,40310,32930,50623,33130,103013,80,14,X,F9,9,82823,90123,171,122620,81804.69,50113,9
55,7,5,16,2,-49620.94,26521.86,-83277.39,5834.71,-47446.23,-53640.3,10464.47,80476.33,92412,91932,50523,93032,40313,60,52,X,B2,7,11420,80220,196,61518,68603.15,92621,2
35,2,8,96,5,26053.34,-51987.1,50335.92,83268.21,-4872.3,6791.09,-66356.38,-83209.31,30113,22243,50623,22843,31122,22,78,4,B8,9,40913,12323,127,20918,91165.02,31517,1
35,2,9,86,8,-61730.21,10924.16,-74099.51,-57666.51,37282.62,90551.23,25795.54,34907.46,90711,90231,52923,93031,92919,68,53,V,O1,9,62119,123122,180,121822,-29224.37,52513,3
76,2,6,72,3,-27023.29,-99475.42,-62654.18,76179,-17373.7,40120.41,40929.76,-46881.44,62912,62722,50123,63022,122514,85,67,P,C1,2,122614,73021,158,41616,52455.85,23023,4
35,3,1,78,6,-39882.67,-95829.88,55327.49,58163.49,-60731.6,-79137,-73998.62,-49545.42,11612,11322,51723,13122,33014,38,50,R,S9,7,23021,62415,195,100117,-1009.16,100323,7
14,8,4,26,0,85529.06,-65073.26,-44876.01,-72411.98,5547.99,47704.65,20822.33,-25978.07,92011,91721,50623,93021,72215,27,7,D,G5,8,122614,122820,165,50715,2487.3,112320,5
55,8,1,89,3,39776.96,2404.29,9979.33,79395.46,-57584.43,74839.37,-15249.11,-41513.98,51110,50340,50723,53140,101622,31,7,3,D9,2,41519,70519,136,72616,18699.43,62817,6
76,3,2,85,9,54092.41,-99828.33,-96315.72,-64625.34,88075.39,-48623.72,97997.03,59732.41,42914,42434,52223,43034,21314,70,86,S,F7,6,72022,72323,118,31419,92719.65,90619,1
35,3,7,72,7,24838.49,54159.4,47358.68,80670.34,46797.93,-71926.92,65517.63,-60399.5,70712,70522,50123,73122,60322,92,77,J,T5,2,71516,52522,146,110418,5698.52,10616,3
76,3,8,69,4,77196.99,99072.96,313.69,-31708.22,-76209.99,-10050.36,-73360.55,-81185.81,41511,40741,52223,43041,90219,85,33,E,B3,2,32914,61519,176,70423,-70462.59,90319,8
35,4,3,91,9,-49327.57,-37502.3,-77147.04,42632.42,8774.24,-76234.9,92729.53,-28155.47,100613,100423,52523,103123,90517,64,60,F,R6,8,60516,101120,195,82713,32208.5,41414,5
55,9,3,73,0,49674.73,6677.97,9290.22,4461.61,-76284.63,77457.84,9836.12,-24561.37,72613,72133,51823,73133,110817,44,24,2,D9,2,30315,21119,109,22918,-32100.81,92818,1
76,4,1,75,5,-1334.65,76956.46,-36957.76,69426.86,-24935.06,-38130.51,-60917.34,25476.47,10514,123133,52423,123132,11717,87,95,0,F6,4,82613,11220,102,101213,-357.29,11214,6
14,9,8,30,4,38248.86,-42753.35,-69146.29,37259.77,1210.24,94742.91,30398.94,-52092.13,121410,120640,52923,123139,70217,76,38,4,B9,8,81918,70716,199,21013,-29870.34,50614,7
14,9,9,61,6,-64844.39,79048.54,-18052.83,46693.45,38208.28,17256.92,-94745.6,66944.23,80111,72731,51423,73131,81813,70,22,P,K6,8,92619,121217,178,92922,-90448.82,10920,9
55,9,9,75,3,31218.38,-48270.25,-80499.74,87107.04,36416.84,-62235.57,-28201.83,4521.58,91211,90921,53023,93021,101220,80,7,R,S0,1,62520,90316,184,82019,-65954.49,103113,0
76,4,8,60,1,37250.07,47524.42,-56541.46,4095.39,91348.42,-48438.96,48180.81,26049.58,111912,111432,51423,113032,20317,56,37,D,O3,4,13116,21919,156,63014,41745.11,31721,5
96,9,8,70,8,-67108.08,79291.53,29711.61,-61573.59,-80440.06,-41513.16,78270.55,62131.33,90513,82943,52023,83143,80122,79,37,M,L1,7,62117,83015,184,90922,-9317.55,30520,9
76,5,1,65,5,-77557.13,45303.58,96394.26,-6019.1,47437.99,39405.46,-60288.04,-39111.17,51913,51723,52423,53123,42514,21,99,7,F9,7,10220,20820,179,80220,79880.74,50921,6
76,5,2,3,8,46609.07,94040.01,24394.38,94082.4,-33432.85,-77721.67,55535.72,-14038.61,121813,121333,52123,123132,52319,7,7,5,S8,3,30915,30717,118,41716,-22962.39,101118,5
76,5,4,21,8,-11563,-19126.37,-76148.04,-42624.19,63537.36,-42452.21,-84109.7,28951.2,91811,91521,51423,93021,111116,48,62,D,B9,8,52218,120813,177,91022,-7509.7,20914,4
35,5,8,38,6,-98885.71,27687.96,33269.55,34207.04,24431.28,78634.38,36880.67,-10542.39,61910,61140,51923,63040,42819,70,89,Q,V1,8,100819,81216,134,11415,-45560.41,22017,3
15,1,4,16,1,52698.05,-15027.79,99134.09,-60412.17,-24333.92,18634.46,-2191.15,3427.97,11214,10734,51823,13134,122816,23,40,U,O7,5,72721,82516,175,31421,-38027.29,111217,7
56,1,2,6,4,69903.61,8498.09,-7609.94,-35213.22,57032.5,-36230.76,80128.14,-6545.71,101513,101323,51123,103123,30219,40,72,0,I4,5,62014,81116,117,61719,91695.5,92214,8
76,6,2,39,0,54281.56,-71154.02,-82020.4,78885.05,-68248.81,55600.82,38983.96,6412.77,102010,101530,51523,103130,51919,43,37,N,U2,5,90423,22317,160,50316,-10039,102816,1
35,6,6,45,4,-42017.1,45118.97,66806.22,-25546.24,-37929.88,-30892.7,-79640.7,-93391.78,71714,70944,50323,73144,52019,67,49,Z,D6,1,71319,71622,156,123016,48320.37,52021,6
35,6,8,94,7,38462.58,-47404.75,-48023.31,-63003.02,-34025.04,21614.33,48416.25,-63419.61,110412,103032,53023,103132,113021,21,38,M,C0,8,81021,120215,198,93014,-70868,40421,6
15,2,5,57,4,26785.76,-38247.1,55788.66,1291.39,93961.53,-4055.37,93815.03,18227.13,91414,90644,51123,93044,42619,44,30,5,M6,6,90622,21422,196,52313,-86426.59,81518,1
56,2,2,58,0,-78463.57,74532.51,-2586.12,-44494.68,7392.6,36925.94,26570.4,43791.3,21113,20633,50723,22833,71814,63,58,I,W1,1,11014,12122,131,20718,-97371.09,70320,5
15,2,8,23,3,-18929.43,90662.67,-5209.01,-78928.91,42535.29,99235.39,79420.89,78952.14,110513,110323,51223,113023,40618,64,54,7,H2,9,111721,32514,187,100718,-7386.89,50816,1
56,2,4,59,9,-6257.3,-27380.77,18100.81,-94649.19,-38942.72,-56140.76,31245.59,20707.91,122313,121643,52123,123142,12713,3,80,7,V0,2,30723,10122,133,101921,-45415.4,90422,3
15,3,1,12,2,45684.15,-72903,-73332.29,85170.63,48510.57,-69289.77,36858.57,47804.6,12911,12431,51123,13131,100515,3,37,U,Q4,1,32617,30814,187,111913,-62896.03,10818,2
35,7,9,30,8,-39149.46,-29573.2,-20493.96,-45055.45,35343.68,-54611.47,-46035.37,-5368.76,81111,80341,52723,83141,31415,17,96,H,Q5,3,80814,111313,175,41819,37239.82,112919,1
56,2,7,43,2,98719.5,57208.44,-4395.22,18794.93,52870.06,47760.5,-42850.06,68952.9,32810,32330,52223,33130,111120,4,91,L,G0,7,92620,100513,160,31121,37687.64,101920,5
97,2,9,30,6,-8409.76,72122.57,77089.23,82850.05,-51594.77,85735.17,48621.26,-77774.59,12210,11540,50923,13140,22822,94,58,O,Y9,9,52413,100821,182,120716,46374.59,102215,5
56,3,5,49,2,-93525.4,-83694.48,-76887.12,-85404.74,3794.69,56248.32,26472.18,13994.62,30512,30322,51823,33122,30318,76,26,2,A4,1,71817,92523,111,12217,-90759.13,52920,4
76,8,4,85,5,-44721.54,-65294.4,-66944.2,-26571.31,-48369.13,-35925.39,-74367.75,-46548.31,62211,61441,50723,63041,103019,96,18,3,J7,6,90715,92022,134,60914,75283.1,52423,7
76,8,3,88,2,24172.41,-65300.45,-9554.07,66596.44,-93265.24,67327.47,31576.37,7792.8,111510,111030,52723,113030,51318,23,42,4,P1,8,52118,102318,151,61013,5556.26,50119,1
35,8,7,59,5,-62648.62,83958.46,-77251.05,77760.58,-83509.29,32981.27,38925.4,-51178.67,82410,82120,52923,83120,101520,7,80,W,D7,7,51820,122021,149,23113,41578.61,110420,6
15,4,4,29,2,45718.66,-41918.73,-4346.63,22727.52,-69145.87,64539.65,-49916.99,-49416.73,62110,61630,53023,63030,21022,47,25,O,O9,4,122718,112023,164,60414,-9840.44,93016,1
35,9,4,80,4,-67898.61,76061.06,-58973.73,-86706.13,54375.19,41135.44,-36266.12,24367.47,60911,60141,52823,63041,103122,32,76,C,Q8,5,32316,82813,112,92723,13218.83,92419,6
15,4,9,11,9,-73876.43,17587.22,-78637.03,43973.97,-50871.73,14875.26,-20825.6,-33630.53,52911,52141,52923,53141,100520,20,51,1,M9,2,22820,41622,133,100713,15756.28,112617,7
56,4,6,11,2,8991.66,-57022.3,-91175.58,26058.95,-66556.22,-55432.79,-32032.86,64569.19,50212,42542,52623,43042,91913,29,4,K,I4,2,70217,22914,178,32517,86646.8,122623,3
56,4,7,43,9,-74843.37,21502.2,-79347.78,9236.86,22834.06,-4508.04,57263.93,57561.27,110713,103143,50323,103143,81920,69,10,Y,R5,9,13015,42515,142,90315,-92398.86,102820,2
97,4,4,66,9,-61648.44,-56912.6,-78828.34,-95398.05,22735.65,94884.16,4174.73,-99849.59,22014,21344,51323,22944,110814,48,79,I,U1,5,51415,102820,198,30113,-2728.4,61519,2
15,5,5,29,0,-96362.87,-31600.32,-32381.78,-41141.87,-70568.38,49232.39,-82360.16,-59151.29,111012,110532,52923,113032,92317,93,20,K,I5,6,62013,32615,165,60818,-86721.76,121821,4
56,5,5,26,5,-87335.34,-47126.7,-6359.5,-67101.58,-52785.33,-26759.86,69138.01,90311.96,111610,111320,51623,113020,62018,30,51,E,U2,7,21916,110723,161,60223,-3052.37,32917,6
97,5,2,7,4,50938.95,18571.93,15662.9,38748.77,-36333.6,-82698.11,-46739.08,38014.02,10713,123142,50223,123141,101120,72,4,P,G3,8,60815,12818,173,21417,19609.34,100913,5
56,5,7,9,4,2030.93,46079.62,-32119.82,-55497.9,-47315.14,-79131.5,26688.45,27765.68,100411,100121,50123,103121,112021,28,71,C,Q1,9,12823,111323,159,51717,-88169.02,92220,5
97,5,4,7,2,-89060.37,-76244.35,42808.8,-78495.34,82486.88,-82367.28,89511.75,76680.57,121014,120534,50823,123133,22413,50,84,S,K8,3,60120,100316,183,82018,16510.78,10917,7
97,5,5,95,6,-65111.22,-28616.09,-12652.96,71747.23,21726.07,-36885.32,44795.18,-92322.91,61810,61040,52823,63040,30319,66,9,Q,Z1,5,50716,71221,175,41923,5966.72,52215,3
56,5,9,5,5,31301.84,52868.32,-61664.97,-70502.38,95488.26,91844.39,-12926.54,-97589.54,20310,12930,52123,13130,50416,4,19,7,X8,7,80118,70613,126,30418,-97962.07,90513,0
15,6,5,47,3,-82952.69,89494.2,-50321.65,98887.93,-35176.16,-16321.9,22887.55,-95688.53,111314,110544,52823,113044,21521,27,33,S,L3,9,111918,101715,113,11819,-5479.85,70517,4
56,6,5,71,8,-88643.05,-38640.61,-452.8,-72684.87,52167.73,-20223.58,87021.44,11449.32,31813,31623,50323,33123,120119,72,86,8,I3,9,21523,51720,160,11219,-96632.69,32213,6
36,2,1,49,0,-962.23,48472.73,-89.26,-84549.91,-31137.67,48948.27,94561.53,99115.66,112610,112130,51623,113030,41315,33,98,U,L8,8,30814,11918,123,62017,29569.56,122416,2
77,1,7,63,8,47335.37,-52771.7,81518.09,8807.74,52367.96,51053.66,25934.65,-99530.85,51211,50441,50223,53141,92722,76,7,G,F5,1,30622,12219,185,70814,-40949.26,70115,2
36,2,3,74,0,42608.06,11248.2,-99223.02,-80119.77,24837.84,-30221.77,-22689.62,46088.57,52911,52431,52823,53131,91918,31,43,S,U7,8,60523,71017,163,50518,-86938.28,72116,2
97,6,5,39,1,64994.4,97049.94,-80348.16,-95466.34,-29444.88,-20075.23,87043.34,2700.26,81910,81430,50423,83130,41917,24,43,B,Y3,6,80414,62419,117,60719,-93541.99,51723,8
97,6,9,64,2,13909.95,-21461.48,7261.96,-61883.48,-26839.83,20227.08,-35162.87,41166.7,111814,111334,52323,113034,22214,32,13,H,T3,3,72323,111819,200,111314,74818.38,81620,1
56,7,4,89,7,41073.24,19640.95,-13458.75,-20753.81,41745.49,32631.19,-4712.05,-95140.57,101610,101320,50123,103120,100620,31,59,F,U2,4,63121,72015,160,72817,-72459.57,92316,5
15,7,9,78,2,-8920.25,40813.37,26427.72,-94985.45,-66546.02,36593.33,52333.51,-63860.95,93010,92530,51323,93030,50919,23,21,Q,S2,3,70814,52714,130,102615,-63374.13,50213,0
97,7,2,1,6,-41071.48,-39302.64,-68115.05,75288.17,-58921.62,1421.43,46903.95,64035.78,42411,41931,50223,43031,70718,7,8,I,U1,1,92020,70513,184,31023,-51020.54,51023,0
56,7,5,96,5,6975.37,93983.69,-23214.02,90969.91,-10361.06,27016.38,74369.31,-19708,30414,22544,50823,22944,112320,19,43,T,M5,2,80816,81115,107,80323,88962.72,122118,4
97,7,4,41,0,-2279.87,-66181.54,68782.97,49121.81,-35812.5,-88867.2,11244.77,-35211.79,81712,81232,51923,83132,41115,73,18,L,F2,1,62916,22914,183,121121,-75141.82,71820,8
15,8,3,56,7,-69679,-46711.98,-36979.02,-56765.1,35407.16,72748.97,-32212.36,-52061.14,91813,91623,51823,93023,11819,34,85,3,L7,5,40217,21619,188,61619,-69448.07,52922,5
77,2,3,67,8,42906.36,18843.93,65160.54,-78246.04,-61206.07,-16365.26,41434.39,82613.8,110414,102744,52323,103144,120118,38,56,5,W6,1,82320,42620,135,82816,-83871.52,110123,6
97,7,7,48,2,-33769.72,84274.5,28292.92,51695.81,64136.46,85480.3,97285.18,16480,71513,71033,52423,73133,12620,52,1,3,W2,9,51614,60423,154,111021,-23098.13,30215,7
